2025-07-16 15:22:40 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 16772
2025-07-16 15:22:40 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2025-07-16 15:22:40 0 [Note] InnoDB: Uses event mutexes
2025-07-16 15:22:40 0 [Note] InnoDB: Compressed tables use zlib 1.3
2025-07-16 15:22:40 0 [Note] InnoDB: Number of pools: 1
2025-07-16 15:22:40 0 [Note] InnoDB: Using SSE2 crc32 instructions
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=4] with future log sequence number 4574117
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=48] with future log sequence number 4574250
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=425] with future log sequence number 4574250
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 4573897
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=159, page number=4] with future log sequence number 4566648
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=47] with future log sequence number 4574195
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=159, page number=5] with future log sequence number 4569412
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=159, page number=5] with future log sequence number 4577140
2025-07-16 15:22:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=159, page number=3] with future log sequence number 4577161
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 15607195 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 4390299 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 16179998 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 4517509 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=394] log sequence number 4517509 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 4517548 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=400] log sequence number 4517548 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 4574156 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=392] log sequence number 4574156 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 4574195 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=375] log sequence number 4574195 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 4574250 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=425] log sequence number 4574250 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 4574351 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 4574390 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 4574390 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 4574429 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=446] log sequence number 4574429 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 4574468 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=410] log sequence number 4574468 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 4574507 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=387] log sequence number 4574507 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 4574546 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 4574546 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 4340589 is in the future! Current system log sequence number 300306.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-07-16 15:22:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 4574585 is in the future! Current system log sequence number 300306.
